Xm,Ym,B_1
1023468.45639095,1292223.06679868,0.0199999995529652
1035160.22116298,1293026.21930414,0.0500000007450581
1024171.0142529,1291527.35364537,0.0199999995529652
1029092.83045611,1290328.43509534,0.0329999998211861
1033406.88679497,1291450.95535661,0.0500000007450581
1034356.3413533,1290768.55459758,0.0500000007450581
1032107.80679496,1292363.49257809,0.0199999995529652
1030893.84485744,1287895.69272965,0.0199999995529652
1028283.17479218,1292097.2960838,0.0329999998211861
1027633.38758261,1288933.99558534,0.0329999998211861
1030936.09078898,1294839.54914842,0.0199999995529652
1028959.24503125,1292311.83892884,0.0329999998211861
1035709.19708159,1291069.78032295,0.0500000007450581
1024356.0085698,1291005.67706793,0.0199999995529652
1032609.66647486,1292335.66521587,0.0500000007450581
1029441.80187445,1290771.33603372,0.0329999998211861
1034051.58956498,1291454.44882168,0.0500000007450581
1031551.0877113,1288976.05229632,0.0199999995529652
1028742.58212735,1291374.36919406,0.0329999998211861
1023900.81315256,1290935.03328219,0.0199999995529652
1030485.87128072,1288673.33778319,0.0199999995529652
1034768.03820629,1292428.40420859,0.0500000007450581
1029526.50303627,1289020.27737783,0.0329999998211861
1025461.08475955,1290017.12893782,0.0329999998211861
1024027.00084512,1290532.0301755,0.0199999995529652
1031306.41779162,1287878.81047741,0.0199999995529652
1031687.06293986,1288037.41793787,0.0199999995529652
1027663.00159443,1294047.62432747,0.0329999998211861
1026921.42262942,1291306.3134397,0.0329999998211861
1030793.82916824,1289786.15527827,0.0199999995529652
1031541.30167142,1290659.71652942,0.0199999995529652
1028809.26902387,1292346.68676208,0.0329999998211861
1024812.69594455,1288967.73930843,0.0199999995529652
1033382.01663992,1290825.8625167,0.0199999995529652
1033973.16986044,1290304.30760617,0.0500000007450581
1027612.15642599,1290409.99441505,0.0329999998211861
1033146.19221299,1293308.61470997,0.0500000007450581
1028475.95255394,1288121.88576354,0.0329999998211861
1030323.21542471,1290675.97738903,0.0199999995529652
1023793.18869962,1292389.51015744,0.0199999995529652
1031718.9606948,1291415.01167518,0.0199999995529652
1023783.89982431,1291237.05248486,0.0199999995529652
1030860.33795207,1291907.71815864,0.0199999995529652
1033768.82187543,1291835.85188865,0.0500000007450581
1034257.92108456,1292423.48603431,0.0500000007450581
1028980.90268191,1290021.89020022,0.0329999998211861
1032445.01123738,1289833.14886852,0.0199999995529652
1032919.382079,1291835.51364471,0.0500000007450581
1026605.30134022,1290028.44046617,0.0329999998211861
1031067.9697914,1292604.01454448,0.0199999995529652
1023595.90809427,1291753.89226546,0.0199999995529652
1029792.5689931,1286512.60071716,0.0199999995529652
1029940.20814418,1287430.89747996,0.0199999995529652
1031751.2484706,1291945.54660484,0.0199999995529652
1029987.71739401,1292557.12451711,0.0199999995529652
1031317.3324279,1289172.51810091,0.0199999995529652
1032571.99277054,1293062.76647485,0.0500000007450581
1027861.1916631,1291092.14199956,0.0329999998211861
1033818.78571545,1291208.46895998,0.0500000007450581
1025231.38661008,1290393.94212639,0.0329999998211861
1030968.52063954,1289474.37006809,0.0199999995529652
1032714.22199452,1295399.20630903,0.0199999995529652
1032865.21654672,1290772.01589112,0.0199999995529652
1031299.11611391,1293610.99460359,0.0199999995529652
1031068.73616038,1293255.74819553,0.0199999995529652
1033015.94593659,1289346.43634064,0.0199999995529652
1031399.64722439,1289711.91645812,0.0199999995529652
1034341.17613809,1292148.95012136,0.0500000007450581
1024897.49524775,1290104.4241632,0.0199999995529652
1025267.29722089,1289924.00877708,0.0329999998211861
1033623.2364178,1292473.89481719,0.0500000007450581
1027971.34151751,1288364.30806075,0.0329999998211861
1032488.34333559,1291195.97233972,0.0199999995529652
1031804.95559533,1295849.74147785,0.0199999995529652
1031602.39803185,1293018.38737195,0.0199999995529652
1026436.47979517,1290676.45007105,0.0329999998211861
1035975.88678527,1291786.93141913,0.0500000007450581
1025201.94985347,1289145.99118598,0.0329999998211861
1035017.79025833,1291090.77587509,0.0500000007450581
1030233.01601026,1290005.68319405,0.0199999995529652
1029544.75871038,1288611.05321421,0.0329999998211861
1035903.54855308,1292450.66138349,0.0500000007450581
1027959.28915255,1293355.04446916,0.0329999998211861
1034975.17083894,1292315.91936998,0.0500000007450581
1024926.87424055,1292883.49315432,0.0199999995529652
1028095.76056257,1290386.15650741,0.0329999998211861
1027216.68210719,1289773.13628824,0.0329999998211861
1024033.1578279,1291782.06196786,0.0199999995529652
1027401.78961128,1290811.43902775,0.0329999998211861
1027036.79226325,1290551.29283959,0.0329999998211861
1032189.62124923,1295426.99454853,0.0199999995529652
1024625.46949728,1291053.27487389,0.0199999995529652
1028725.624821,1289046.8865312,0.0329999998211861
1032559.41585626,1293542.64787257,0.0500000007450581
1035168.97470169,1292056.15429267,0.0500000007450581
1028196.70633275,1287280.30184177,0.0329999998211861
1035645.02855602,1294497.48593964,0.0500000007450581
1032028.47169767,1291913.15319866,0.0199999995529652
1031700.45211767,1289571.46866373,0.0199999995529652
1031077.98715717,1292250.04376421,0.0199999995529652
1025458.86988433,1290482.00044957,0.0329999998211861
1028607.1234907,1292571.38242204,0.0329999998211861
1024678.37244885,1290234.50333707,0.0199999995529652
1024735.97812634,1290084.42768696,0.0199999995529652
1033860.1309663,1292116.04921752,0.0500000007450581
1031036.64256747,1288590.66823494,0.0199999995529652
1032184.62308058,1294339.33516217,0.0500000007450581
1027851.76741192,1291738.32796361,0.0329999998211861
1025687.04545482,1290330.54501049,0.0329999998211861
1026637.68172396,1289365.16305144,0.0329999998211861
1032761.82748228,1289095.66361078,0.0199999995529652
1034757.16791606,1293254.1399054,0.0500000007450581
1035858.48202413,1290387.52571226,0.0500000007450581
1034645.49775191,1292102.36547288,0.0500000007450581
1034298.29193513,1291684.31722833,0.0500000007450581
1031706.94419671,1292281.06970396,0.0199999995529652
1032202.98567896,1294736.62231506,0.0199999995529652
1029055.29062415,1288611.74184738,0.0329999998211861
1029475.86142682,1287097.97236682,0.0199999995529652
1032462.64568671,1291944.92881934,0.0199999995529652
1030772.94164322,1291293.14462999,0.0199999995529652
1029733.99120734,1289126.79072398,0.0329999998211861
1032512.45862601,1290622.0723987,0.0199999995529652
1024255.09503009,1289845.23314959,0.0199999995529652
1029979.56296024,1291072.25295527,0.0199999995529652
1032487.50374789,1288822.26031053,0.0199999995529652
1031438.70423555,1290066.68183404,0.0199999995529652
1033212.14667939,1292532.12948858,0.0500000007450581
1029081.24123495,1292030.85099017,0.0329999998211861
1032686.18934481,1294456.29881129,0.0500000007450581
1024315.57757213,1290618.0765203,0.0199999995529652
1032113.64533073,1291579.23007923,0.0199999995529652
1024068.54411987,1290294.69933406,0.0199999995529652
1028494.80574653,1287725.67839504,0.0329999998211861
1030929.31413393,1290013.80314923,0.0199999995529652
1024845.27127226,1289659.70288001,0.0199999995529652
1032211.36090731,1288517.74873395,0.0199999995529652
1035918.50501209,1291421.6950104,0.0500000007450581
1028225.93455101,1289424.54064035,0.0329999998211861
1033522.61092471,1289941.34025061,0.0199999995529652
1031822.95217039,1289141.7139564,0.0199999995529652
1033618.71187144,1293223.34422327,0.0500000007450581
1032104.84394421,1293470.52963424,0.0500000007450581
1025003.09082262,1290221.84942468,0.0329999998211861
1024359.5140631,1291294.42195829,0.0199999995529652
1028990.12852802,1291485.29539416,0.0329999998211861
1031745.91153055,1295203.62995917,0.0199999995529652
1030212.62369036,1293019.2690874,0.0199999995529652
1029759.84965593,1292947.75983787,0.0199999995529652
1029440.87913314,1292863.7880282,0.0199999995529652
1034010.94047086,1292444.94273801,0.0500000007450581
1032887.17636663,1291560.40989179,0.0199999995529652
1033265.70297417,1291206.96483339,0.0500000007450581
1031668.30513306,1294842.43856379,0.0199999995529652
1033471.55065404,1292545.15101571,0.0500000007450581
1035336.73330901,1292913.53788512,0.0500000007450581
1030189.1495416,1286759.91882552,0.0199999995529652
1031255.61631291,1290389.64451789,0.0199999995529652
1025637.72352689,1289482.94367267,0.0329999998211861
1032232.10494647,1291163.08947459,0.0199999995529652
1030416.98339207,1292192.87083323,0.0199999995529652
1033448.30228742,1295266.24795248,0.0500000007450581
1029289.30835244,1292094.74869188,0.0329999998211861
1033010.81500261,1290344.57622025,0.0199999995529652
1025008.6709662,1289903.2617733,0.0329999998211861
1029845.72588868,1288593.77128866,0.0329999998211861
1032005.83095005,1290431.22563411,0.0199999995529652
1027709.04235853,1289956.89936487,0.0329999998211861
1026643.94552452,1291302.7466468,0.0329999998211861
1029903.08680465,1290711.37627501,0.0199999995529652
1031016.02570311,1288930.06628554,0.0199999995529652
1031649.28293407,1287562.7379462,0.0199999995529652
1033390.45095334,1291972.25536811,0.0500000007450581
1031915.35753833,1289926.94659619,0.0199999995529652
1028195.62055763,1291245.50199372,0.0329999998211861
1035751.951372,1289581.13004441,0.0500000007450581
1032153.90307029,1294004.11452568,0.0500000007450581
1032491.43972697,1290361.98881337,0.0199999995529652
1029268.68190296,1292309.26261346,0.0329999998211861
1028040.88100963,1291955.86727224,0.0329999998211861
1029272.07026685,1287566.4934605,0.0199999995529652
1028377.75575177,1290961.31745561,0.0329999998211861
1028584.08933779,1292098.28911635,0.0329999998211861
1032866.79294563,1295654.91520346,0.0199999995529652
1032600.28801475,1295640.10375227,0.0199999995529652
1025531.56895146,1290622.53232369,0.0329999998211861
1025357.2238601,1290773.58036916,0.0329999998211861
1036073.70234493,1291354.0509321,0.0500000007450581
1035396.75746905,1290467.10114898,0.0500000007450581
1027847.35989514,1290867.16701595,0.0329999998211861
1024898.6280957,1290347.53124142,0.0199999995529652
1024692.52125474,1290582.5944364,0.0199999995529652
1035936.61886355,1292136.14544064,0.0500000007450581
1030564.01685425,1289694.25619738,0.0199999995529652
1029387.46571119,1290272.16306156,0.0329999998211861
1036083.53653492,1291173.03486316,0.0500000007450581
1031559.3687996,1296317.50410712,0.0199999995529652
1028847.88734582,1292678.79300384,0.0329999998211861
1031737.72764521,1290438.16413169,0.0199999995529652
1031605.52838481,1295508.31322734,0.0199999995529652
1025659.04544015,1290148.38435438,0.0329999998211861
1034095.01125881,1290615.02747924,0.0500000007450581
1032326.55430458,1292388.58361933,0.0199999995529652
1032471.62543709,1295114.58076717,0.0199999995529652
1028101.74659737,1290080.61186503,0.0329999998211861
1030724.68428866,1287397.44280729,0.0199999995529652
1034882.28798337,1293672.05718318,0.0500000007450581
1029658.84382715,1292087.13015524,0.0199999995529652
1029306.35718121,1288991.79633559,0.0329999998211861
1029250.85223438,1290672.80415006,0.0329999998211861
1024872.50422506,1290513.78705154,0.0199999995529652
1034181.90682948,1291998.39491535,0.0500000007450581
1028796.35393108,1288611.1117025,0.0329999998211861
1029618.07002946,1286851.27193621,0.0199999995529652
1032051.76586501,1295249.08473033,0.0199999995529652
1034947.59498589,1290196.86635363,0.0500000007450581
1027388.25324042,1287810.73351864,0.0329999998211861
1029548.63574881,1290453.33649178,0.0329999998211861
1024161.05446666,1292086.38803942,0.0199999995529652
1027539.97278992,1289298.24487438,0.0329999998211861
1032807.62451437,1293884.01620029,0.0500000007450581
1032238.13990022,1292001.32724603,0.0199999995529652
1029456.35504233,1290082.07949808,0.0329999998211861
1033195.53570136,1292293.25307518,0.0500000007450581
1031029.40323036,1294394.82609693,0.0199999995529652
1024590.11114131,1290376.25525806,0.0199999995529652
1030205.2712724,1288031.21477316,0.0199999995529652
1029621.38790665,1289973.58110891,0.0329999998211861
1023893.81163888,1290718.36347164,0.0199999995529652
1034511.3488583,1292532.0508119,0.0500000007450581
1026306.52868053,1291178.18811365,0.0329999998211861
1024506.12064056,1292189.03267484,0.0199999995529652
1032187.84524985,1289491.99089748,0.0199999995529652
1029326.2959223,1286318.57005395,0.0199999995529652
1027586.83663792,1290726.09761457,0.0329999998211861
1032440.96179641,1291629.77981524,0.0199999995529652
1024717.00425022,1291727.164629,0.0199999995529652
1028999.91214402,1286557.21879011,0.0199999995529652
1033606.36609036,1292279.83842715,0.0500000007450581
1030407.84286983,1290097.1504883,0.0199999995529652
1030054.64385303,1289865.83980674,0.0199999995529652
1030677.88726475,1286908.18162345,0.0199999995529652
1025294.86924173,1293132.17069276,0.0329999998211861
1031740.3311192,1294392.64265372,0.0199999995529652
1030315.95711973,1295536.26308614,0.0199999995529652
1030901.24874204,1295991.51121904,0.0199999995529652
1033678.74259973,1290200.21734004,0.0199999995529652
1033300.65229321,1289776.26648174,0.0199999995529652
1031944.5984443,1293855.54207021,0.0500000007450581
1032998.35760692,1293121.4658538,0.0500000007450581
1032545.40368772,1294695.02246326,0.0500000007450581
1027859.70255984,1290439.60218116,0.0329999998211861
1035485.22301725,1291272.80652321,0.0500000007450581
1025150.87829347,1290934.31487727,0.0329999998211861
1028006.09676173,1289087.77456504,0.0329999998211861
1024399.72719136,1292700.19167081,0.0199999995529652
1027274.12592642,1290277.47021167,0.0329999998211861
1034549.3964278,1291696.78628071,0.0500000007450581
1026706.70254047,1290261.29218757,0.0329999998211861
1034099.70065929,1288118.35734029,0.0199999995529652
1029057.92691097,1286987.74863324,0.0199999995529652
1033151.09978477,1293663.55978036,0.0500000007450581
1031287.1339101,1288558.35636538,0.0199999995529652
1032766.95177983,1292501.22551272,0.0500000007450581
1032155.65344187,1289983.38881282,0.0199999995529652
1030107.64168875,1289343.74486241,0.0199999995529652
1030274.03478079,1290494.85312709,0.0199999995529652
1028095.20535632,1292670.04337727,0.0329999998211861
1029326.21733993,1289707.32820582,0.0329999998211861
1032972.65437066,1292173.75304095,0.0500000007450581
1029954.6658613,1288897.46038156,0.0329999998211861
1032494.95226345,1294345.02474464,0.0500000007450581
1034454.62997816,1291200.65298714,0.0500000007450581
1031873.02550295,1292412.42586462,0.0199999995529652
1031648.08423127,1291225.98103101,0.0199999995529652
1034929.51755602,1293025.79310889,0.0500000007450581
1034693.6830491,1291317.14353102,0.0500000007450581
1029602.58443842,1290941.46915268,0.0329999998211861
1035851.56488749,1293462.37483497,0.0500000007450581
1024477.09097973,1291555.56491261,0.0199999995529652
1032200.30948915,1294961.99000992,0.0199999995529652
1023446.07554457,1291950.43682362,0.0199999995529652
1030576.85294011,1288916.5008363,0.0199999995529652
1030744.53425878,1292585.98265532,0.0199999995529652
1034700.13573728,1290691.82419829,0.0500000007450581
1027505.57840296,1291046.1707005,0.0329999998211861
1029381.53652631,1288062.96911617,0.0329999998211861
1030667.19656017,1288570.0605619,0.0199999995529652
1032179.78581812,1293258.49142675,0.0500000007450581
1032083.04826482,1293035.05923351,0.0500000007450581
1030693.95225792,1291075.54715134,0.0199999995529652
1028995.10871849,1291992.67006314,0.0329999998211861
1024454.7639103,1289967.42021019,0.0199999995529652
1035886.90243536,1291107.11251039,0.0500000007450581
1035563.44227101,1292846.91376256,0.0500000007450581
1032355.79683125,1293949.91457737,0.0500000007450581
1032556.30708439,1294051.89879292,0.0500000007450581
1029864.49841084,1288047.04663348,0.0199999995529652
1029938.36450954,1291939.37009655,0.0199999995529652
1031243.67364411,1289935.85347088,0.0199999995529652
1025922.77577901,1288665.76728277,0.0329999998211861
1032945.72385466,1295128.60268465,0.0500000007450581
1027019.35692398,1289444.40479502,0.0329999998211861
1023638.40858583,1291422.43369233,0.0199999995529652
1029113.55474368,1290522.99208174,0.0329999998211861
1030033.23739458,1290375.39639493,0.0199999995529652
1030823.81360394,1289319.29955402,0.0199999995529652
1035993.18826351,1290686.44613498,0.0500000007450581
1035464.31956722,1293474.08719615,0.0500000007450581
1024599.17307617,1289539.47299291,0.0199999995529652
1029417.41923162,1292429.70642793,0.0329999998211861
1023988.8575073,1291364.78833625,0.0199999995529652
1033433.73026242,1292174.46973714,0.0500000007450581
1031810.52895267,1288322.59150954,0.0199999995529652
1035292.94412061,1291653.80139642,0.0500000007450581
1029278.32783761,1289916.51000104,0.0329999998211861
1029004.08796951,1292407.7345205,0.0329999998211861
1032342.63701645,1293573.50706198,0.0500000007450581
1029662.182857,1292315.83307395,0.0199999995529652
1024368.37997971,1290822.47645507,0.0199999995529652
1031473.99176763,1288737.64525791,0.0199999995529652
1032573.36082109,1292123.76041974,0.0500000007450581
1030307.13034056,1291071.5622072,0.0199999995529652
1028360.40238104,1288830.66453084,0.0329999998211861
1028536.17580079,1290246.5118344,0.0329999998211861
1035724.60563095,1289004.91418973,0.0500000007450581
1028686.75790437,1290610.66597444,0.0329999998211861
1035256.61069883,1295062.89002333,0.0500000007450581
1024752.24644779,1290880.64230982,0.0199999995529652
1030698.14399094,1292089.73292402,0.0199999995529652
1029214.61365451,1291540.61086762,0.0329999998211861
1031675.42421849,1291620.51278859,0.0199999995529652
1031547.90467495,1290885.00285587,0.0199999995529652
1032194.18907867,1292195.15727854,0.0199999995529652
1032606.7857003,1294966.0246163,0.0500000007450581
1030157.74989524,1292317.83340703,0.0199999995529652
1032862.04026859,1290150.82728054,0.0199999995529652
1026043.78431349,1289738.50678054,0.0329999998211861
1031644.45110787,1290185.52322536,0.0199999995529652
1035926.12834605,1293097.19849776,0.0500000007450581
1025904.14509753,1290442.10717836,0.0329999998211861
1029046.41007728,1288064.84352298,0.0329999998211861
1033578.89747851,1290881.26937722,0.0500000007450581
1033217.28609021,1295656.09916524,0.0500000007450581
1029410.81762639,1292621.70544461,0.0199999995529652
1026299.152239,1290491.93384625,0.0329999998211861
1027056.71737137,1291513.56774006,0.0329999998211861
1027308.44209128,1291716.28865153,0.0329999998211861
1024417.68716848,1290304.64657481,0.0199999995529652
1027128.87174993,1290005.20142912,0.0329999998211861
1033893.96385048,1291659.89462726,0.0500000007450581
1028526.76338787,1291417.31503765,0.0329999998211861
1026990.19315021,1288137.4113529,0.0329999998211861
1034229.79986808,1293196.14069924,0.0500000007450581
1027586.05135312,1291820.18181635,0.0329999998211861
1029907.36157776,1289743.59843275,0.0329999998211861
1034276.79853043,1291357.62438489,0.0500000007450581
1028928.97351584,1290217.20644604,0.0329999998211861
1033604.33941989,1291321.49102732,0.0500000007450581
1031834.06213921,1293031.60757887,0.0199999995529652
1031486.45730012,1289500.5274936,0.0199999995529652
1033339.78075419,1293179.1438712,0.0500000007450581
1029073.8710527,1289635.11893659,0.0329999998211861
1031700.8681617,1293349.7110426,0.0500000007450581
1028635.46301031,1292278.57283704,0.0329999998211861
1028852.31620629,1292003.58133162,0.0329999998211861
1028912.98505529,1292194.64770149,0.0329999998211861
1030529.8063259,1291513.88430979,0.0199999995529652
1028672.97097567,1291159.19970626,0.0329999998211861
1028588.5751098,1290439.43798341,0.0329999998211861
1030159.55076,1291452.01274745,0.0199999995529652
1024979.0461336,1291485.18690531,0.0199999995529652
1029318.5228362,1288558.07571406,0.0329999998211861
1033745.21270338,1289045.03752509,0.0199999995529652
1027171.77141017,1290730.16963186,0.0329999998211861
1031881.97543694,1289690.13943046,0.0199999995529652
1033781.84900908,1292518.88981062,0.0500000007450581
1031925.16748393,1291483.29011397,0.0199999995529652
1026575.79754474,1290784.52416092,0.0329999998211861
1032643.65196441,1290861.7131285,0.0199999995529652
1026841.79158637,1290438.35381541,0.0329999998211861
1029769.10574038,1287729.11404294,0.0199999995529652
1029668.98995348,1287304.46850594,0.0199999995529652
1025386.77106468,1289425.55949937,0.0329999998211861
1029440.78354132,1287764.78685899,0.0199999995529652
1032715.23519895,1296433.10841268,0.0199999995529652
1032605.78200032,1293333.50262137,0.0500000007450581
1030528.55039971,1290750.21888131,0.0199999995529652
1034777.45724585,1292233.20135246,0.0500000007450581
1027953.35437872,1291541.20934228,0.0329999998211861
1029485.81594452,1288810.88052271,0.0329999998211861
1030261.94327266,1288543.54079417,0.0199999995529652
1032822.50518642,1291251.14702921,0.0199999995529652
1029794.53121225,1290192.27101921,0.0329999998211861
1029007.35760235,1287670.08919492,0.0329999998211861
1028964.82705782,1289850.03659004,0.0329999998211861
1032082.92423938,1295643.78937954,0.0199999995529652
1032330.49392809,1295619.78898413,0.0199999995529652
1032797.87611565,1292284.69229124,0.0500000007450581
1029976.23655541,1290894.15401049,0.0199999995529652
1030269.52984765,1287592.22732967,0.0199999995529652
1027728.19113552,1287439.74169584,0.0329999998211861
1031629.03089173,1293961.36960138,0.0500000007450581
1028294.66135381,1290768.45929375,0.0329999998211861
1028917.19776665,1292378.99778364,0.0329999998211861
1031252.89227141,1295486.72923316,0.0199999995529652
1027775.36410237,1288660.2039955,0.0329999998211861
1029115.93393149,1289020.87060264,0.0329999998211861
1024097.99918193,1290973.14180833,0.0199999995529652
1027677.68564223,1291129.83180415,0.0329999998211861
1028545.61007133,1289179.98956076,0.0329999998211861
1028210.12558962,1289733.42203062,0.0329999998211861
1033211.63441917,1291854.65859108,0.0500000007450581
1030948.38059231,1291687.6180079,0.0199999995529652
1035613.0266214,1288388.60256425,0.0500000007450581
1032072.3689694,1290727.31479765,0.0199999995529652
1030611.12278975,1288045.25969565,0.0199999995529652
1026850.9721464,1290010.94043056,0.0329999998211861
1033101.97447028,1296248.17430321,0.0199999995529652
1030518.1346457,1295114.88181456,0.0199999995529652
1026035.55054786,1290280.6334836,0.0329999998211861
1031028.85708708,1292040.5789377,0.0199999995529652
1032951.74852473,1292584.99207735,0.0500000007450581
1027211.82525206,1294102.60677124,0.0329999998211861
1026778.42410775,1288982.313407,0.0329999998211861
1027145.51782826,1288716.75323489,0.0329999998211861
1030212.14864461,1289157.48407904,0.0199999995529652
1032944.22244875,1293414.89393779,0.0500000007450581
1033970.19264392,1291955.6575345,0.0500000007450581
1031973.88071119,1293643.20465769,0.0500000007450581
1029575.64799546,1289788.01016923,0.0329999998211861
1031253.31597675,1292675.49723778,0.0199999995529652
1031986.43229211,1294782.03737247,0.0199999995529652
1032372.77721605,1289623.77434068,0.0199999995529652
1028908.49762527,1289054.94238617,0.0329999998211861
1028940.33031654,1287273.6938912,0.0199999995529652
1028575.61914837,1287185.18234792,0.0329999998211861
1034727.6372654,1291562.92138438,0.0500000007450581
1031926.84145716,1291088.91869912,0.0199999995529652
1031347.62554786,1290571.18573735,0.0199999995529652
1033337.87631392,1290593.79882057,0.0199999995529652
1032571.96204028,1295281.18234612,0.0199999995529652
1032767.30783393,1293040.03065733,0.0500000007450581
1030567.91674614,1289333.37914569,0.0199999995529652
1030655.87246318,1293283.53115571,0.0199999995529652
1033200.46857676,1291447.67419926,0.0500000007450581
1027662.1511742,1290176.27647952,0.0329999998211861
1029904.88235252,1290534.71396374,0.0199999995529652
1034354.71067443,1289839.45844809,0.0500000007450581
1030555.28750425,1290257.47406644,0.0199999995529652
1029807.10502986,1291085.90968334,0.0199999995529652
1027327.60192367,1289478.87939178,0.0329999998211861
1025350.98688479,1290422.83652134,0.0329999998211861
1034945.86114398,1291894.30294038,0.0500000007450581
1030806.35619683,1288989.47717424,0.0199999995529652
1023998.43398549,1292601.54263618,0.0199999995529652
1028586.49010037,1289800.02652213,0.0329999998211861
1026363.53918026,1289962.9041178,0.0329999998211861
1035091.28251547,1291548.16365538,0.0500000007450581
1035274.84557184,1291877.38651191,0.0500000007450581
1024611.80775826,1289089.92402414,0.0199999995529652
1031870.66617513,1290862.23083846,0.0199999995529652
1030164.90229121,1288916.41986247,0.0199999995529652
1035446.00597806,1290745.53933358,0.0500000007450581
1024626.50560945,1292912.28263379,0.0199999995529652
1035773.73162415,1291485.96742037,0.0500000007450581
1032423.31001127,1290055.38259714,0.0199999995529652
1027899.89954007,1294463.08190006,0.0329999998211861
1034805.68134477,1288153.43314611,0.0199999995529652
1035354.06418687,1293138.39969083,0.0500000007450581
1025521.98241832,1291720.46133398,0.0329999998211861
1035140.28344712,1292225.24291357,0.0500000007450581
1029416.29211003,1287381.19256669,0.0199999995529652
1029659.59015275,1290776.76285647,0.0329999998211861
1033629.67452839,1293932.45772471,0.0500000007450581
1033762.08408548,1293518.2009103,0.0500000007450581
1030397.59091175,1289554.99487011,0.0199999995529652
1029020.02896468,1292513.62854303,0.0329999998211861
1034051.35662646,1293082.1151356,0.0500000007450581
1032625.51312517,1289888.50221908,0.0199999995529652
1026030.09089868,1290618.4959736,0.0329999998211861
1028532.84436466,1288992.34569904,0.0329999998211861
1031053.72980061,1290302.50159044,0.0199999995529652
1025121.03100199,1290301.89276011,0.0329999998211861
1031351.72008929,1294867.53078309,0.0199999995529652
1030090.38079058,1290724.38235694,0.0199999995529652
1028861.55311107,1290826.0353688,0.0329999998211861
1030158.13417635,1291737.47924026,0.0199999995529652
1030352.70584563,1290863.52670246,0.0199999995529652
1023805.68527558,1291773.91318777,0.0199999995529652
1028773.08656179,1292485.42144468,0.0329999998211861
1028033.09072726,1290827.88772161,0.0329999998211861
1025781.92803336,1290881.57970993,0.0329999998211861
1032011.02834326,1292517.08507975,0.0199999995529652
1031803.68213326,1294663.99949137,0.0199999995529652
1035140.40413197,1292893.38981574,0.0500000007450581
1029492.98583903,1286570.93982196,0.0199999995529652
1032660.1331637,1291936.79290799,0.0199999995529652
1024773.92934558,1290286.10304722,0.0199999995529652
1031110.57504687,1288047.63843056,0.0199999995529652
1029837.66286724,1289297.69643854,0.0329999998211861
1023724.48596331,1291055.2091066,0.0199999995529652
1028000.28514069,1291238.00242459,0.0329999998211861
1033225.42349396,1295229.42495283,0.0500000007450581
1033098.89350019,1295913.29180665,0.0199999995529652
1028846.8512776,1292423.25393996,0.0329999998211861
1028226.07860887,1290510.38296645,0.0329999998211861
1033340.20284288,1291014.27177842,0.0199999995529652
1023950.06898825,1292209.36237825,0.0199999995529652
1030374.1269688,1291811.88858457,0.0199999995529652
1027953.79438721,1290593.67211546,0.0329999998211861
1031577.75287655,1287031.51024575,0.0199999995529652
1029107.50371436,1290158.52870471,0.0329999998211861
1025211.22671985,1290543.27864614,0.0329999998211861
1028035.9798878,1289606.67323677,0.0329999998211861
1032279.62202573,1290796.56178407,0.0199999995529652
1024902.37843479,1289785.13752462,0.0199999995529652
1028382.9123539,1289316.44566559,0.0329999998211861
1033771.49464877,1291013.05999618,0.0500000007450581
1030904.213229,1291440.34589352,0.0199999995529652
1033169.53934434,1290806.86984557,0.0199999995529652
1033348.13725131,1291631.75886219,0.0500000007450581
1025042.88577696,1290577.30066093,0.0329999998211861
1032073.58050104,1290245.46178989,0.0199999995529652
1025000.78671771,1290812.37879615,0.0199999995529652
1028579.72311969,1288600.82429782,0.0329999998211861
1029053.69142687,1291959.69774603,0.0329999998211861
1029010.38043958,1291947.04464068,0.0329999998211861
1033556.44551557,1291569.94252321,0.0500000007450581
1034531.29330548,1293194.33584962,0.0500000007450581
1030539.4013822,1292868.70177921,0.0199999995529652
1023566.71783881,1292428.04674907,0.0199999995529652
1032778.09763772,1294984.53384232,0.0500000007450581
1031168.83427251,1291055.75519882,0.0199999995529652
1029472.88568101,1292056.45577381,0.0329999998211861
1032138.05874979,1291395.07554206,0.0199999995529652
1031126.03848795,1286918.34843128,0.0199999995529652
1033613.54380538,1291905.92267222,0.0500000007450581
1029997.55746192,1291251.6537764,0.0199999995529652
1029043.85837913,1291936.39437293,0.0329999998211861
1029017.38254636,1291923.8181722,0.0329999998211861
1031471.49888285,1292858.46607067,0.0199999995529652
1025325.23828126,1290039.3959993,0.0329999998211861
1034293.81906291,1291867.37316375,0.0500000007450581
1032373.39355314,1293783.00233543,0.0500000007450581
1031196.16058775,1288999.19255392,0.0199999995529652
1034939.85599702,1291681.08977066,0.0500000007450581
1028336.66704517,1291377.20154044,0.0329999998211861
1034020.00780556,1291231.68328685,0.0500000007450581
1031045.43642056,1290823.53329736,0.0199999995529652
1024470.64728452,1290653.07549736,0.0199999995529652
1025127.69032807,1289907.10767623,0.0329999998211861
1026237.08985294,1290672.82293636,0.0329999998211861
1031131.26415066,1292438.04856321,0.0199999995529652
1025145.3908388,1292317.35201121,0.0329999998211861
1025816.67180703,1293414.17275395,0.0329999998211861
1033412.03363479,1294636.15432216,0.0500000007450581
1031705.21246851,1290779.26702507,0.0199999995529652
1030829.32107102,1289611.12058767,0.0199999995529652
